Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Canada,CAN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.006.299.973,101.079.998,1.222.299.957,1.251.900.005,1.238.500.023,1.273.999.977,1.223.600.006,1.191.100.025,1.124.100.018,1.129.800.034,9.894.000.053,9.607.999.802,9.678.999.901
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1.47E+17,1.55E+17,1.37E+17,1.62E+17,1.79E+17,1.83E+17,1.85E+16,1.81E+17,1.56E+17,1.53E+17,1.65E+17,1.73E+17,1.74E+17
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,4.465.989.514,4.671.050.558,4.087.631.015,4.756.208.343,5.222.369.611,5.266.908.996,5.263.517.496,5.095.599.832,4.359.613.554,4.231.560.371,4.512.935.644,4.654.852.036,4.633.834.096
Canada,CAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,470.367.127,4.697.475.419,4.720.037.683,4.731.051.354,4.726.751.603,4.739.299.543,4.746.647.388,4.732.607.559,4.717.306.195,4.730.072.881,4.740.507.966,4.750.117.139,4.738.180.361
Canada,CAN,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,12027,12482,13487,9238,1013,2753,5025,6652
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.407.799.384,871.626.873,0.353045178,141.071.108,3.341.216.943,3.007.448.402,178.955.554,4.718.675.279,4.348.773.532,3.786.193.559,2.182.718.469,2.434.889.814,2.557.544.757
Chile,CHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.338.018.812,-0.053439049,4.654.764.991,8.962.293.747,3.112.906.925,1.130.160.918,1.976.645.267,5.906.349.057,4.953.538.064,4.469.919.283,4.782.300.305,2.360.583.375,1.949.877.289
Chile,CHL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.710.000.038,1.850.000.024,2.289.999.962,2.849.999.905,2.849.999.905,2.289.999.962,2.529.999.971,2.349.999.905,2.430.000.067,2.329.999.924,2.690.000.057,249.000.001,2.470.000.029
Chile,CHL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,3.765.000.153,39,3.888.000.107,4.097.000.122,43.25,4.384.000.015,4.443.000.031,4.508.000.183,4.493.999.863,4.465.999.985,4.504.000.092,4.531.999.969,4.545.000.076
Chile,CHL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.187.899.971,2.256.500.053,2.203.899.956,2.411.700.058,2.553.499.985,2.587.800.026,2.533.699.989,2.488.999.939,2.486.000.061,2.452.700.043,2.475.099.945,2.462.199.974,2.354.500.008
Chile,CHL,"Population, total",SP.POP.TOTL,16530201,16708255,16886184,17062531,17233584,17400359,17571511,17758969,17969356,18209072,18470435,18729166,18952035
Chile,CHL,"Population, female",SP.POP.TOTL.FE.IN,8395791,8485911,8576060,8665530,8752531,8837489,8924483,9019145,9124556,9243814,9373183,9500750,9610261
Chile,CHL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.086.699.963,1.211.200.047,1.339.999.962,9.904.000.282,8.857.000.351,812.100.029,7.168.000.221,7.120.999.813,7.136.000.156,7.267.000.198,7.461.999.893,7.980.999.947,8.015.000.343
Chile,CHL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.678.199.959,2.939.500.046,3.110.199.928,2.178.300.095,2.110.700.035,1.929.000.092,1.938.999.939,1.980.500.031,184.470.005,1.765.200.043,1.840.999.985,1.979.599.953,2.004.800.034
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1.74E+16,1.80E+16,1.72E+16,2.19E+16,2.52E+16,2.67E+16,2.78E+16,2.61E+16,2.44E+16,2.50E+15,2.77E+16,2.98E+16,2.79E+16
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1.050.235.071,107.514.816,1.020.890.797,1.280.803.834,1.463.723.344,1.535.154.074,1.584.293.648,1.467.098.891,1.357.416.924,1.375.359.215,1.499.881.706,1.588.814.436,147.417.144
Chile,CHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,379.200.549,3.883.102.675,3.933.208.877,3.982.546.008,4.064.528.423,4.103.525.667,4.112.948.584,4.152.309.465,414.705.158,4.141.291.237,4.163.538.821,421.360.593,4.243.970.262
Chile,CHL,"Children out of school, primary, female",SE.PRM.UNER.FE,27605,24250,33244,22012,26358,26979,29934,29876,28819,24200,18830,11999,6549
Chile,CHL,"Children out of school, primary",SE.PRM.UNER,48934,40511,62756,42194,49451,51097,57277,56759,54386,45312,33899,19351,7009
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.545.141.282,6.998.550.403,4.201.044.769,2.271.183.264,3.417.589.591,3.167.325.603,2.018.098.479,2.897.818.744,4.990.234.275,7.514.293.228,4.312.141.032,3.240.234.138,3.525.492.736
Colombia,COL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.202.033.812,7.677.382.915,4.064.225.467,3.804.860.291,6.386.803.373,3.616.655.063,1.907.676.432,2.235.632.376,2.449.328.421,5.148.334.305,51.337.359,4.630.579.673,4.010.719.494
Colombia,COL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.559.999.943,2.670.000.076,2.819.999.933,2.960.000.038,2.940.000.057,3.029.999.971,2.880.000.114,2.619.999.886,2.599.999.905,2.420.000.076,2.460.000.038,2.579.999.924,2.390.000.105
Colombia,COL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.270.999.908,4.306.000.137,4.549.000.168,47.5,4.883.000.183,5.038.000.107,5.083.000.183,5.127.999.878,5.186.999.893,5.138.000.107,5.108.000.183,5.029.000.092,4.886.000.061
Colombia,COL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.797.100.067,2.745.899.963,2.982.600.021,3.105.900.002,32.375,3.410.499.954,3.431.600.189,3.491.699.982,3.514.400.101,3.494.499.969,3.479.999.924,3.379.600.143,3.211.399.841
Colombia,COL,"Population, total",SP.POP.TOTL,43737512,44254972,44750054,45222699,45662747,46075721,46495492,46967706,47520667,48175048,48909844,49661056,50339443
Colombia,COL,"Population, female",SP.POP.TOTL.FE.IN,22303332,22567928,22821214,23063041,23288625,23500706,23715462,23954672,24231886,24556894,24919763,25290276,25626250
Colombia,COL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.313.599.968,1.345.100.021,1.448.499.966,1.418.299.961,1.309.300.041,1.264.900.017,1.166.499.996,1.102.000.046,1.084.200.001,1.120.100.021,1.150.199.986,1.179.100.037,1.274.800.014
Colombia,COL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.662.999.916,2.792.499.924,2.918.799.973,2.877.199.936,2.688.899.994,2.560.300.064,2.443.400.002,2.296.699.905,2.275.600.052,2.304.199.982,234.489.994,2.429.199.982,2.563.699.913
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2.06E+16,2.42E+16,2.32E+16,2.87E+16,3.35E+16,3.71E+16,3.82E+16,3.81E+16,2.93E+16,2.83E+16,3.12E+16,3.34E+16,3.23E+15
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,4.714.073.055,547.253.653,5.193.241.458,6.336.709.474,7.335.166.934,8.050.255.372,8.218.347.844,8.114.343.921,617.587.603,5.870.777.957,6.376.706.716,6.729.583.332,6.424.979.492
Colombia,COL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.034.741.053,4.062.469.266,4.164.092.831,4.232.729.926,4.249.879.136,4.302.844.342,4.312.855.517,4.309.901.627,4.327.610.554,4.326.740.656,4.323.385.887,4.296.651.069,4.274.189.186
Colombia,COL,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,18281,51099,58574,98453,..,..,64430,76662,41597,32871,5760
Colombia,COL,"Children out of school, primary",SE.PRM.UNER,12065,4544,28835,92389,112318,196206,..,..,140666,175096,100446,85793,35080
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.357.244.564,1.342.446.355,7.842.701.677,5.662.757.084,487.799.831,4.495.453.144,5.231.336.142,4.519.200.985,0.801982005,-0.017478851,162.590.693,2.221.114.615,2.096.046.353
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.051.678.595,1.142.378.578,9.701.330.918,6.628.844.862,4.593.225.141,4.733.633.014,4.590.211.679,620.692.042,3.955.215.397,1.958.764.802,2.858.883.728,2.192.478.428,2.178.618.415
Costa Rica,CRI,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,399.000.001,4.260.000.229,4.039.999.962,1.700.000.048,1.799.999.952,1.409.999.967,1.870.000.005,1.909.999.967,1.860.000.014,2.309.999.943,2.299.999.952,2.059.999.943,2.069.999.933
Costa Rica,CRI,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.238.999.939,4.336.999.893,4.177.000.046,4.038.000.107,3.847.000.122,4.345.999.908,4.383.000.183,4.318.999.863,4.224.000.168,3.893.000.031,3.936.000.061,4.070.000.076,4.281.000.137
Costa Rica,CRI,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.334.700.012,3.415.200.043,2.931.599.998,2.684.900.093,239.109.993,28.125,2.945.599.937,2.664.599.991,2.728.700.066,2.327.599.907,2.412.199.974,2.394.199.944,2.416.900.063
Costa Rica,CRI,"Population, total",SP.POP.TOTL,4404626,4463123,4520739,4577371,4633086,4688003,4742111,4795390,4847805,4899336,4949955,4999443,5047561
Costa Rica,CRI,"Population, female",SP.POP.TOTL.FE.IN,2197124,2226713,2255890,2284596,2312869,2340768,2368302,2395474,2422275,2448697,2474720,2500214,2525022
Costa Rica,CRI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.749.000.072,5.868.000.031,9.576.000.214,9.123.000.145,1.272.999.954,1.160.499.954,1.040.400.028,1.124.199.963,1.114.700.031,1.083.500.004,1.028.999.996,1.219.299.984,1.494.099.998
Costa Rica,CRI,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.524.199.963,1.252.099.991,2.124.600.029,2.087.000.084,2.916.600.037,2.746.299.934,2.588.299.942,3.001.199.913,2.677.700.043,2.847.100.067,259.810.009,3.214.300.156,3.665.999.985
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,26884700345,30801744881,30745712007,37658614803,42762617082,47231651863,50949672206,52016408951,56441917653,58847016045,60516043590,62420165100,64072870932
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,6.103.741.917,6.901.388.306,6.801.036.735,8.227.127.494,9.229.834.517,1.007.500.462,1.074.409.102,1.084.716.967,1.164.277.805,1.201.122.275,1.222.557.449,124.854.239,1.269.382.796
Costa Rica,CRI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,3.660.402.932,3.735.216.969,378.587.883,3.728.922.948,3.773.729.007,3.962.647.916,3.984.135.444,3.946.872.078,3.939.853.947,3.811.599.954,3.802.964.625,3.883.964.018,4.075.801.794
Costa Rica,CRI,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,767,4940,4147,2970,6898,..,..
Costa Rica,CRI,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,166,246,2078,9974,8005,6189,13846,509,555
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.899.282.756,6.076.968.388,2.378.528.459,1.030.555.053,2.272.727.273,3.412.073.491,2.216.582.064,-0.21519616,-0.464499005,-1.125,1.129.372.103,150.012.501,0.771820346
Croatia,HRV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.263.766.563,5.504.885.369,2.965.357.516,0.929440948,1.696.719.118,1.425.412.457,0.773358483,0.149114122,0.079655559,-0.074922101,1.163.654.826,2.010.366.801,1.919.309.384
Croatia,HRV,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.950.000.048,3,2.579.999.924,2.869.999.886,3.039.999.962,2.940.000.057,2.440.000.057,3.099.999.905,324.000.001,3.380.000.114,3.289.999.962,3.369.999.886,3.069.999.933
Croatia,HRV,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.002.000.046,41,4.170.000.076,4.045.999.908,3.849.000.168,3.741.999.817,3.711.999.893,3.795.000.076,3.895.999.908,3.915.999.985,4.015.000.153,4.125.999.832,4.195.000.076
Croatia,HRV,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.230.599.976,2.148.800.087,2.176.499.939,2.043.700.027,1.719.599.915,1.468.599.987,1.234.899.998,1.528.299.999,1.573.700.047,2.218.300.056,217.840.004,2.030.900.002,2.184.600.067
Croatia,HRV,"Population, total",SP.POP.TOTL,4310217,4309705,4305181,4295427,4280622,4267558,4255689,4238389,4203604,4174349,4124531,4087843,4065253
Croatia,HRV,"Population, female",SP.POP.TOTL.FE.IN,2233971,2233583,2231322,2226588,2219546,2213678,2208465,2200161,2182274,2166691,2139934,2119654,2106578
Croatia,HRV,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.134.300.041,1.034.599.972,1.070.300.007,1.230.500.031,1.372.399.998,1.597.900.009,1.675.900.078,1.826.199.913,1.689.999.962,1.378.499.985,1.190.799.999,9.336.999.893,7.162.000.179
Croatia,HRV,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.913.899.994,2.818.099.976,273.920.002,3.355.500.031,3.609.700.012,4.202.099.991,5.022.600.174,4.642.399.979,4.371.699.905,313.409.996,2.778.199.959,2.949.399.948,1.984.600.067
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,60542673503,70750646248,63084004705,60426018629,63169910822,57192346923,58889082315,58330289757,50163192883,52295158344,56214427431,62247874949,62246206341
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,1.404.631.681,1.641.658.681,1.465.304.355,1.406.752.312,1.475.718.034,1.340.165.662,1.383.773.164,1.376.237.286,1.193.337.738,1.252.773.986,1.362.928.959,152.275.601,153.117.669
Croatia,HRV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.468.514.024,4.512.391.629,4.609.106.983,4.600.551.483,4.514.051.397,4.550.011.946,4.603.874.985,465.596.655,4.668.283.137,4.647.547.642,4.633.488.019,4.661.818.979,4.632.678.945
Croatia,HRV,"Children out of school, primary, female",SE.PRM.UNER.FE,..,1234,7463,3419,1320,..,..,..,..,..,..,..,..
Croatia,HRV,"Children out of school, primary",SE.PRM.UNER,1925,5011,15848,9034,4785,1905,2218,1950,1851,2636,2304,2766,3739
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.372.651.837,4.669.008.419,0.326276652,2.430.040.841,3.289.449.396,23.890.541,-0.399357676,-1.354.988.854,-2.096.997.691,-1.429.166.667,0.531766496,1.435.491.195,0.250370997
Cyprus,CYP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.138.208.469,4.734.840.121,0.263119072,1.880.282.357,161.710.658,1.675.270.124,-0.945904602,-1.333.778.547,-0.754048101,-0.572261904,1.038.442.846,1.003.866.522,112.289.749
Cyprus,CYP,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.75,1.320.000.052,1.559.999.943,1.370.000.005,150.999.999,1.370.000.005,125.999.999,0.959999979,0.930000007,0.699999988,0.779999971,0.860000014,1.139.999.986
Cyprus,CYP,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,53.25,5.347.999.954,5.359.999.847,5.413.000.107,5.306.999.969,5.065.000.153,4.841.999.817,49.75,4.918.999.863,4.888.000.107,5.041.999.817,5.236.000.061,5.288.000.107
Cyprus,CYP,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.629.600.143,3.713.100.052,3.384.500.122,3.395.700.073,2.939.599.991,2.653.700.066,2.361.300.087,2.652.000.046,2.762.599.945,269.470.005,3.150.200.081,3.569.300.079,346.780.014
Cyprus,CYP,"Population, total",SP.POP.TOTL,1063708,1081568,1098089,1112617,1124837,1135046,1143866,1152297,1160987,1170189,1179685,1189262,1198574
Cyprus,CYP,"Population, female",SP.POP.TOTL.FE.IN,527828,538701,548672,557035,563479,568305,572061,575624,579592,584159,589134,594287,599277
Cyprus,CYP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.600.999.832,4.251.999.855,5.471.000.195,6.414.000.034,7.625,1.102.600.002,1.513.099.957,1.501.900.005,1.476.500.034,1.333.300.018,1.126.500.034,8.753.000.259,8.005.999.565
Cyprus,CYP,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,9.027.999.878,9.041.000.366,1.339.900.017,1.643.000.031,2.035.300.064,2.563.199.997,3.534.400.177,3.343.999.863,3.000.499.916,3.095.700.073,2.218.499.947,1.564.500.046,1.388.899.994
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,23968764030,27844698989,25945391775,25732432719,27565469098,24978513427,23900872626,23156850007,19842404305,20953442550,22870833710,25522671233,25758357775
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,3.124.492.622,3.539.736.368,3.210.924.251,3.102.363.833,3.239.638.574,2.891.215.694,277.291.927,2.716.333.297,2.340.833.668,2.460.592.083,2.660.887.509,2.933.411.093,2.920.607.672
Cyprus,CYP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.300.450.309,4.340.669.948,4.452.257.283,4.516.759.881,4.525.397.301,4.501.584.793,4.515.637.771,4.600.914.315,4.637.990.792,4.607.151.487,4.619.032.104,4.609.945.961,4.578.018.828
Cyprus,CYP,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,349,410,478,332,423,320,229,..
Cyprus,CYP,"Children out of school, primary",SE.PRM.UNER,114,228,198,19,82,710,973,1217,758,961,754,329,295
Czech Republic,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.853.124.372,6.358.663.802,1.019.377.353,1.472.727.273,1.917.219.136,3.287.623.066,1.438.297.872,0.34398859,0.309364548,0.683504209,2.450.533.985,2.149.494.949,2.847.875.959
Czech Republic,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.540.381.807,2.009.581.237,2.587.820.681,-1.425.313.992,-0.020571958,1.450.921.071,1.364.704.738,2.578.536.316,0.99227616,1.141.450.601,1.306.944.317,2.568.094.546,3.889.772.042
Czech Republic,CZE,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.860.000.014,1.889.999.986,1.970.000.029,1.789.999.962,1.830.000.043,1.789.999.962,1.899.999.976,1.659.999.967,1.860.000.014,1.620.000.005,1.580.000.043,1.639.999.986,1.789.999.962
Czech Republic,CZE,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.641.999.817,4.654.999.924,4.570.000.076,4.515.000.153,4.556.999.969,4.593.999.863,4.670.000.076,4.709.999.847,4.813.999.939,4.943.999.863,5.041.999.817,5.129.999.924,5.134.000.015
Czech Republic,CZE,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2.388.100.052,2.350.600.052,217.329.998,205.890.007,198.010.006,21,2.098.600.006,2.159.300.041,2.339.100.075,2.321.800.041,2.425.200.081,2.434.499.931,2.430.500.031
Czech Republic,CZE,"Population, total",SP.POP.TOTL,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10594438,10629928,10671870
Czech Republic,CZE,"Population, female",SP.POP.TOTL.FE.IN,5267484,5302056,5324016,5333376,5340831,5346869,5348559,5354302,5364266,5373114,5385332,5400916,5419777
Czech Republic,CZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.738.999.844,5.605.999.947,7.723.999.977,8.458.999.634,7.889.999.866,8.213.000.298,8.288.000.107,7.394.000.053,6.078.000.069,4.666.999.817,3.578.000.069,2.799.000.025,2.375
Czech Republic,CZE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.099.300.003,9.923.999.786,1.670.499.992,1.849.699.974,1.791.399.956,1.899.900.055,1.944.799.995,1.709.700.012,1.445.400.047,1.140.299.988,8.765.000.343,7.199.999.809,6
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1.90E+16,2.37E+16,2.07E+16,2.09E+15,2.30E+16,2.09E+16,2.12E+16,2.09E+16,1.88E+16,1.96E+16,2.19E+16,2.49E+15,2.52E+16
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,1.846.654.793,2.280.457.768,1.986.169.743,1.996.006.849,2.187.126.608,1.987.080.121,2.013.316.914,1.989.091.991,1.782.969.832,1.857.523.203,2.063.619.995,2.341.973.561,2.366.014.881
Czech Republic,CZE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.367.898.867,4.339.501.382,4.337.052.126,4.329.043.393,4.352.205.986,4.373.046.884,4.401.955.667,4.395.357.513,4.420.774.224,4.435.550.943,4.448.453.872,446.297.169,4.458.748.938
Czech Republic,CZE,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,1933,815,2005,1209,..,..,..,..,1393
Czech Republic,CZE,"Children out of school, primary",SE.PRM.UNER,202,2839,250,16,3219,2076,5048,3511,1026,1840,1847,2386,5000
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.693.265.862,3.416.267.943,130.470.991,231.092.437,2.758.682.261,2.397.914.857,0.78907178,0.56402054,0.452034154,0.25,114.713.217,0.813609467,0.758131573
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.432.280.585,4.134.692.969,0.529022254,3.224.072.874,0.638643468,2.375.183.628,0.888170882,1.032.108.578,0.433060802,0.254595167,1.184.661.612,0.747856838,0.742103117
